Unique ID,Sample Date,Latitude (degree),Longitude (degree),Subregion,Water Sample Depth (m),Sampling Method,Mesh Size (mm),Microplastics Measurement,Unit,Concentration Class,Short Reference,DOI,Organization,ObjectId,x,y
0276422-0000685,7/3/2021 5:00:00 AM,39.733333,18.276833,Ionian Sea,0,Manta net,0.33,0.136214,pieces/m3,Medium,Unpublished,https://doi.org/10.25921/d1bs-3m40,"Oceaneye Association,  Switzerland",22376,2034567.7428737,4827266.29091984
0276422-0000729,9/29/2021 5:00:00 AM,39.187167,10.924667,Tyrrhenian Sea,0,Manta net,0.33,0.205191,pieces/m3,Medium,Unpublished,https://doi.org/10.25921/d1bs-3m40,"Oceaneye Association,  Switzerland",22568,1216128.36752608,4748517.21028274
0276422-0001130,7/22/2024 5:00:00 AM,36.344166,-5.221833,Alboran Sea,0,Manta net,0.33,0.802383,pieces/m3,Medium,Unpublished,https://doi.org/10.25921/d1bs-3m40,"Oceaneye Association,  Switzerland",22668,-581291.790567512,4348082.00837251
0270530-0000007,6/6/2014 5:00:00 AM,43.8759,8.052,Ligurian Sea,0.16,Manta net,0.333,2.304121,pieces/m3,High,Pedrotti et al. 2022,https://doi.org/10.1016/j.scitotenv.2022.155958,Sorbonne Universités,11376,896344.539867439,5446257.46426687
0276422-0000248,10/21/2015 5:00:00 AM,43.051667,6.418333,Western Basin,0,Manta net,0.33,0.344876,pieces/m3,Medium,Unpublished,https://doi.org/10.25921/d1bs-3m40,"Oceaneye Association,  Switzerland",21732,714485.561301664,5319839.40063871
0259524-0000027,4/25/2015 5:00:00 AM,39.63,19.951,Ionian Sea,0,Manta net,0.333,0.273333,pieces/m3,Medium,Adamopoulou et al. 2021,https://doi.org/10.3389/fmars.2021.699000,"Hellenic Centre for Marine Research, Greece",10823,2220935.1608166,4812319.66640344
0270530-0000112,10/19/2014 5:00:00 AM,43.2013,5.3827,Western Basin,0.16,Manta net,0.333,0.844475,pieces/m3,Medium,Pedrotti et al. 2022,https://doi.org/10.1016/j.scitotenv.2022.155958,Sorbonne Universités,11035,599199.423092954,5342662.12474019
0276422-0000875,7/24/2022 5:00:00 AM,42.914165,4.394667,Western Basin,0,Manta net,0.33,0.032485,pieces/m3,Medium,Unpublished,https://doi.org/10.25921/d1bs-3m40,"Oceaneye Association,  Switzerland",22711,489212.092646003,5298915.99724357
0276422-0000255,10/30/2015 5:00:00 AM,43.02,6.05,Western Basin,0,Manta net,0.33,0.084035,pieces/m3,Medium,Unpublished,https://doi.org/10.25921/d1bs-3m40,"Oceaneye Association,  Switzerland",21758,673482.919299305,5315016.54650735
0270530-0000003,6/4/2014 5:00:00 AM,43.4052,6.7653,Western Basin,0.16,Manta net,0.333,0.162905,pieces/m3,Medium,Pedrotti et al. 2022,https://doi.org/10.1016/j.scitotenv.2022.155958,Sorbonne Universités,11333,753109.751063734,5373852.20512755
0276422-0000030,8/21/2012 5:00:00 AM,38.819,1.314,Balearic Sea,0,Manta net,0.33,0.831617,pieces/m3,Medium,Faure et al. 2015,https://doi.org/10.1007/s11356-015-4453-3,"Oceaneye Association,  Switzerland",21692,146273.810902361,4695777.93831549
0270530-0000011,6/8/2014 5:00:00 AM,43.4061,7.5918,Western Basin,0.16,Manta net,0.333,1.940703,pieces/m3,High,Pedrotti et al. 2022,https://doi.org/10.1016/j.scitotenv.2022.155958,Sorbonne Universités,11416,845115.310204374,5373990.10820862
0270528-0000046,6/24/2019 5:00:00 AM,43.2528,5.3552,Western Basin,0,Manta net,0.33,0.101626,pieces/m3,Medium,Tsiaras et al. 2022,https://doi.org/10.3389/fmars.2022.784937,"Hellenic Centre for Marine Research, Greece",11095,596138.137096139,5350530.08712125
0276422-0000975,4/18/2023 5:00:00 AM,41.190166,1.8945,Balearic Sea,0,Manta net,0.33,0.696973,pieces/m3,Medium,Unpublished,https://doi.org/10.25921/d1bs-3m40,"Oceaneye Association,  Switzerland",22116,210894.775307857,5040431.69899873
0259524-0000051,7/23/2017 5:00:00 AM,35.638,24.672,Aegean Sea,0,Manta net,0.333,0.490476,pieces/m3,Medium,Adamopoulou et al. 2021,https://doi.org/10.3389/fmars.2021.699000,"Hellenic Centre for Marine Research, Greece",10992,2746474.47685165,4250924.37659122
0259524-0000068,2/10/2020 6:00:00 AM,39.904,24.302,Aegean Sea,0,Manta net,0.333,0.406667,pieces/m3,Medium,Adamopoulou et al. 2021,https://doi.org/10.3389/fmars.2021.699000,"Hellenic Centre for Marine Research, Greece",10139,2705286.26525813,4852001.61208024
0276422-0000878,9/23/2022 5:00:00 AM,41.708832,8.721,Western Basin,0,Manta net,0.33,0.503949,pieces/m3,Medium,Unpublished,https://doi.org/10.25921/d1bs-3m40,"Oceaneye Association,  Switzerland",22714,970817.279208139,5117463.18577824
0275966-0000006,1/28/2018 6:00:00 AM,36.731746,2.773019,Western Basin,0,Manta net,0.33,0.757046,pieces/m3,Medium,Setiti et al. 2021,https://doi.org/10.12681/mms.24899,University Campus of Dely Ibrahim,11373,308691.063040073,4401781.30776731
0253450-0000031,6/8/2013 5:00:00 AM,37.314,11.563,Eastern Basin,0,Neuston net,0.2,5.432309,pieces/m3,High,Suaria et al. 2016,https://doi.org/10.1038/srep37551,"Institute of Marine Sciences – National Research Council, Italy",10437,1287187.27204262,4482965.18171109
0314559-0000024,3/16/2012 5:00:00 AM,42.5855,8.7295,Western Basin,0.2,Plankton net,0.2,0,pieces/m3,Very Low,Collignon et al. 2014,https://doi.org/10.1016/j.marpolbul.2013.11.023,"University of Liège, Belgium",23842,971763.494879882,5249092.0343548
0270528-0000062,4/23/2019 5:00:00 AM,33.919014,10.128889,Eastern Basin,0,Manta net,0.2,3.378668,pieces/m3,High,Tsiaras et al. 2022,https://doi.org/10.3389/fmars.2022.784937,"Hellenic Centre for Marine Research, Greece",11181,1127542.76578159,4017932.76193169
0279322-0000032,6/14/2018 5:00:00 AM,44.125833,9.617667,Ligurian Sea,0,Manta net,0.33,0.017738,pieces/m3,Medium,Caldwell et al. 2019,https://doi.org/10.1016/j.marpolbul.2019.110572,"University of Fribourg, Switzerland",20713,1070633.79305927,5484935.82437242
0276422-0000020,8/11/2012 5:00:00 AM,41.169333,8.834333,Western Basin,0,Manta net,0.33,0.680946,pieces/m3,Medium,Faure et al. 2015,https://doi.org/10.1007/s11356-015-4453-3,"Oceaneye Association,  Switzerland",21649,983433.451058213,5037350.41796446
0270530-0000026,7/7/2014 5:00:00 AM,40.2678,9.6363,Tyrrhenian Sea,0.16,Manta net,0.333,0.470255,pieces/m3,Medium,Pedrotti et al. 2022,https://doi.org/10.1016/j.scitotenv.2022.155958,Sorbonne Universités,11542,1072708.00913122,4904934.90132151
0270530-0000014,6/26/2014 5:00:00 AM,43.4446,8.0662,Western Basin,0.16,Manta net,0.333,0.426723,pieces/m3,Medium,Pedrotti et al. 2022,https://doi.org/10.1016/j.scitotenv.2022.155958,Sorbonne Universités,11436,897925.276636703,5379891.21531088
0270530-0000077,9/7/2014 5:00:00 AM,37.3692,7.997,Western Basin,0.16,Manta net,0.333,1.81678,pieces/m3,High,Pedrotti et al. 2022,https://doi.org/10.1016/j.scitotenv.2022.155958,Sorbonne Universités,11991,890221.967873809,4490694.21204249
0277995-0000012,4/17/2021 5:00:00 AM,40.242778,17.410833,Ionian Sea,0,Manta net,0.3,0.16317,pieces/m3,Medium,Trani et al. 2023,https://doi.org/10.1016/j.envpol.2022.120702,"International Centre for Advanced Mediterranean Agronomic Studies (CIHEAM) of Bari, Italy",13351,1938165.06384672,4901285.09059675
0253450-0000039,6/8/2013 5:00:00 AM,38.181,11.667,Tyrrhenian Sea,0,Neuston net,0.2,1.012461,pieces/m3,High,Suaria et al. 2016,https://doi.org/10.1038/srep37551,"Institute of Marine Sciences – National Research Council, Italy",10500,1298764.49908512,4605026.69100625
0270528-0000008,10/15/2019 5:00:00 AM,37.912383,23.68495,Aegean Sea,0,Manta net,0.33,0.49096,pieces/m3,Medium,Tsiaras et al. 2022,https://doi.org/10.3389/fmars.2022.784937,"Hellenic Centre for Marine Research, Greece",11055,2636596.57346414,4567055.85250207
0314180-0000019,5/16/2013 5:00:00 AM,33.0887,31.755,Eastern Basin,0.25,Neuston net,0.2,0.549,pieces/m3,Medium,Cózar et al. 2015,https://doi.org/10.1371/journal.pone.0121762,"Universidad de Cádiz, Spain",23564,3534950.4301404,3907083.33175836
0253450-0000006,5/11/2013 5:00:00 AM,42.1665,18.533167,Adriatic Sea,0,Neuston net,0.2,3.515625,pieces/m3,High,Suaria et al. 2016,https://doi.org/10.1038/srep37551,"Institute of Marine Sciences – National Research Council, Italy",10949,2063102.7132267,5185953.05836167
0314557-0000006,5/8/2013 5:00:00 AM,45.5571,13.5787,Adriatic Sea,0.075,Neuston net,0.3,27.34,pieces/m3,Very High,Gajšt et al. 2016,https://doi.org/10.1016/j.marpolbul.2016.10.031,"University of Nova Gorica, Slovenia",23885,1511573.96963462,5709656.04554494
0275968-0000384,7/15/2010 5:00:00 AM,42.8895,10.2292,Tyrrhenian Sea,0,Neuston net,0.33,1.37742,pieces/m3,High,Eriksen et al. 2014,https://doi.org/10.1371/journal.pone.0111913,5 Gyres Institute,11244,1138709.33522255,5295167.71586608
0275968-0000402,7/29/2010 5:00:00 AM,43.0032,6.3696,Western Basin,0,Neuston net,0.33,4.860814,pieces/m3,High,Eriksen et al. 2014,https://doi.org/10.1371/journal.pone.0111913,5 Gyres Institute,11439,709060.628556835,5312458.93225939
0314559-0000001,8/30/2011 5:00:00 AM,42.5855,8.7295,Western Basin,0.2,Plankton net,0.2,0,pieces/m3,Very Low,Collignon et al. 2014,https://doi.org/10.1016/j.marpolbul.2013.11.023,"University of Liège, Belgium",23819,971763.494879882,5249092.0343548
0276422-0000997,6/30/2023 5:00:00 AM,42.046165,11.7325,Tyrrhenian Sea,0,Manta net,0.33,0.315827,pieces/m3,Medium,Unpublished,https://doi.org/10.25921/d1bs-3m40,"Oceaneye Association,  Switzerland",22459,1306055.92573208,5167897.24759023
0276422-0000723,9/24/2021 5:00:00 AM,38.385167,15.223667,Tyrrhenian Sea,0,Manta net,0.33,0.347309,pieces/m3,Medium,Unpublished,https://doi.org/10.25921/d1bs-3m40,"Oceaneye Association,  Switzerland",22562,1694690.85844636,4633980.79442596
0259524-0000071,11/11/2015 6:00:00 AM,37.731,23.241,Aegean Sea,0,Manta net,0.333,3.08,pieces/m3,High,Adamopoulou et al. 2021,https://doi.org/10.3389/fmars.2021.699000,"Hellenic Centre for Marine Research, Greece",10142,2587176.28552647,4541494.52066603
0253450-0000002,5/9/2013 5:00:00 AM,42.106833,15.615167,Adriatic Sea,0,Neuston net,0.2,1.603376,pieces/m3,High,Suaria et al. 2016,https://doi.org/10.1038/srep37551,"Institute of Marine Sciences – National Research Council, Italy",10929,1738272.43909193,5176995.96731484
0275966-0000019,11/29/2018 6:00:00 AM,36.78695,2.86953,Western Basin,0,Manta net,0.33,1.440699,pieces/m3,High,Setiti et al. 2021,https://doi.org/10.12681/mms.24899,University Campus of Dely Ibrahim,11482,319434.618416022,4409451.82420399
0279322-0000029,6/11/2018 5:00:00 AM,42.888333,10.211033,Tyrrhenian Sea,0,Manta net,0.33,0.360438,pieces/m3,Medium,Caldwell et al. 2019,https://doi.org/10.1016/j.marpolbul.2019.110572,"University of Fribourg, Switzerland",20690,1136686.99403331,5294990.40679632
0314557-0000003,12/14/2012 6:00:00 AM,45.608,13.6502,Adriatic Sea,0.075,Neuston net,0.3,2.01,pieces/m3,High,Gajšt et al. 2016,https://doi.org/10.1016/j.marpolbul.2016.10.031,"University of Nova Gorica, Slovenia",23882,1519533.31322634,5717751.94099294
0275968-0000399,7/27/2010 5:00:00 AM,43.5498,8.6342,Ligurian Sea,0,Neuston net,0.33,1.13745,pieces/m3,High,Eriksen et al. 2014,https://doi.org/10.1371/journal.pone.0111913,5 Gyres Institute,11396,961154.747407283,5396034.97838666
0276422-0000461,6/17/2018 5:00:00 AM,36.457333,-4.57,Alboran Sea,0,Manta net,0.33,0.111578,pieces/m3,Medium,Unpublished,https://doi.org/10.25921/d1bs-3m40,"Oceaneye Association,  Switzerland",22989,-508730.07292526,4363733.53734253
0270528-0000058,6/25/2019 5:00:00 AM,43.183,5.3908,Western Basin,0,Manta net,0.33,0.020408,pieces/m3,Medium,Tsiaras et al. 2022,https://doi.org/10.3389/fmars.2022.784937,"Hellenic Centre for Marine Research, Greece",11141,600101.110968379,5339867.92402485
0276422-0001110,7/20/2023 5:00:00 AM,37.1805,15.374,Ionian Sea,0,Manta net,0.33,0.45382,pieces/m3,Medium,Unpublished,https://doi.org/10.25921/d1bs-3m40,"Oceaneye Association,  Switzerland",22648,1711425.85145579,4464296.11195368
0276422-0000623,10/4/2020 5:00:00 AM,37.7375,15.6405,Ionian Sea,0,Manta net,0.33,0.33127,pieces/m3,Medium,Unpublished,https://doi.org/10.25921/d1bs-3m40,"Oceaneye Association,  Switzerland",22053,1741092.4957522,4542409.44703861
0314180-0000039,5/31/2013 5:00:00 AM,40.949,3.3205,Balearic Sea,0.25,Neuston net,0.2,0.554,pieces/m3,Medium,Cózar et al. 2015,https://doi.org/10.1371/journal.pone.0121762,"Universidad de Cádiz, Spain",23584,369636.369179065,5004822.08332656
0276422-0000308,10/26/2016 5:00:00 AM,43.089667,6.281833,Western Basin,0,Manta net,0.33,0.258954,pieces/m3,Medium,Unpublished,https://doi.org/10.25921/d1bs-3m40,"Oceaneye Association,  Switzerland",22290,699290.450808382,5325630.05285613
0276422-0000096,10/24/2013 5:00:00 AM,38.18,1.581667,Western Basin,0,Manta net,0.33,1.374084,pieces/m3,High,Unpublished,https://doi.org/10.25921/d1bs-3m40,"Oceaneye Association,  Switzerland",21924,176070.365044525,4604885.07528392
0270530-0000089,9/29/2014 5:00:00 AM,43.0879,5.7908,Western Basin,0.16,Manta net,0.333,0.352637,pieces/m3,Medium,Pedrotti et al. 2022,https://doi.org/10.1016/j.scitotenv.2022.155958,Sorbonne Universités,11012,644628.907285689,5325360.70791396
0270530-0000020,7/1/2014 5:00:00 AM,42.5459,9.7543,Tyrrhenian Sea,0.16,Manta net,0.333,1.599813,pieces/m3,High,Pedrotti et al. 2022,https://doi.org/10.1016/j.scitotenv.2022.155958,Sorbonne Universités,11499,1085843.70904483,5243106.64520442
0276422-0000726,9/29/2021 5:00:00 AM,38.777667,11.7445,Tyrrhenian Sea,0,Manta net,0.33,0.182471,pieces/m3,Medium,Unpublished,https://doi.org/10.25921/d1bs-3m40,"Oceaneye Association,  Switzerland",22565,1307391.7596216,4689874.13104345
0270528-0000027,5/15/2019 5:00:00 AM,44.415875,8.761267,Ligurian Sea,0,Manta net,0.1,0.15054,pieces/m3,Medium,Tsiaras et al. 2022,https://doi.org/10.3389/fmars.2022.784937,"Hellenic Centre for Marine Research, Greece",11075,975299.781143912,5530026.97934274
0276422-0000099,4/6/2014 5:00:00 AM,43.078167,5.1725,Western Basin,0,Manta net,0.33,0.368834,pieces/m3,Medium,Unpublished,https://doi.org/10.25921/d1bs-3m40,"Oceaneye Association,  Switzerland",21927,575800.066128208,5323877.23973613
0270530-0000002,6/3/2014 5:00:00 AM,43.0779,6.1997,Western Basin,0.16,Manta net,0.333,0.171411,pieces/m3,Medium,Pedrotti et al. 2022,https://doi.org/10.1016/j.scitotenv.2022.155958,Sorbonne Universités,11330,690147.447071058,5323836.54789598
0276422-0000249,10/22/2015 5:00:00 AM,43.130167,6.763333,Western Basin,0,Manta net,0.33,0.172572,pieces/m3,Medium,Unpublished,https://doi.org/10.25921/d1bs-3m40,"Oceaneye Association,  Switzerland",21735,752890.785625343,5331805.62532144
0259524-0000047,6/18/2015 5:00:00 AM,37.7,26.4,Aegean Sea,0,Manta net,0.333,0.576667,pieces/m3,Medium,Adamopoulou et al. 2021,https://doi.org/10.3389/fmars.2021.699000,"Hellenic Centre for Marine Research, Greece",10969,2938834.55694242,4537132.13004294
0260245-0000024,10/27/2013 5:00:00 AM,32.584,34.9055,Eastern Basin,0.1,Manta net,0.333,0.787879,pieces/m3,Medium,Hal et al. 2017,https://doi.org/10.1016/j.marpolbul.2016.12.052,"University of Haifa, Israel",11138,3885662.48588461,3840216.20719608
0276422-0000003,9/1/2011 5:00:00 AM,41.045,3.341667,Balearic Sea,0,Manta net,0.33,1.19033,pieces/m3,High,Faure et al. 2015,https://doi.org/10.1007/s11356-015-4453-3,"Oceaneye Association,  Switzerland",21566,371992.668840686,5018981.42111674
0260245-0000026,10/27/2013 5:00:00 AM,32.279667,34.825,Eastern Basin,0.1,Manta net,0.333,6.78,pieces/m3,High,Hal et al. 2017,https://doi.org/10.1016/j.marpolbul.2016.12.052,"University of Haifa, Israel",11161,3876701.26687575,3800077.51194093
0270530-0000109,10/16/2014 5:00:00 AM,42.6659,9.6224,Tyrrhenian Sea,0.16,Manta net,0.333,19.215964,pieces/m3,Very High,Pedrotti et al. 2022,https://doi.org/10.1016/j.scitotenv.2022.155958,Sorbonne Universités,11032,1071160.6682092,5261255.89588249
0276422-0000898,6/22/2022 5:00:00 AM,37.244999,15.337833,Ionian Sea,0,Manta net,0.33,0.326677,pieces/m3,Medium,Unpublished,https://doi.org/10.25921/d1bs-3m40,"Oceaneye Association,  Switzerland",22734,1707399.75943227,4473311.73031554
0314559-0000021,1/16/2012 6:00:00 AM,42.5855,8.7295,Western Basin,0.2,Plankton net,0.2,0,pieces/m3,Very Low,Collignon et al. 2014,https://doi.org/10.1016/j.marpolbul.2013.11.023,"University of Liège, Belgium",23839,971763.494879882,5249092.0343548
0276422-0000705,9/13/2021 5:00:00 AM,40.731,8.047833,Western Basin,0,Manta net,0.33,0.331779,pieces/m3,Medium,Unpublished,https://doi.org/10.25921/d1bs-3m40,"Oceaneye Association,  Switzerland",22479,895880.671549303,4972744.82728738
0270530-0000031,7/12/2014 5:00:00 AM,38.4763,15.0934,Tyrrhenian Sea,0.16,Manta net,0.333,2.762513,pieces/m3,High,Pedrotti et al. 2022,https://doi.org/10.1016/j.scitotenv.2022.155958,Sorbonne Universités,11585,1680189.6023392,4646931.26354934
0260245-0000017,10/29/2013 5:00:00 AM,33.074,35.101667,Eastern Basin,0.1,Manta net,0.333,0.879869,pieces/m3,Medium,Hal et al. 2017,https://doi.org/10.1016/j.marpolbul.2016.12.052,"University of Haifa, Israel",10225,3907499.69643505,3905130.34990609
0276422-0000049,8/21/2013 5:00:00 AM,36.408983,-2.395917,Alboran Sea,0,Manta net,0.33,0.133021,pieces/m3,Medium,Unpublished,https://doi.org/10.25921/d1bs-3m40,"Oceaneye Association,  Switzerland",21798,-266712.260422948,4357043.71558067
0276422-0001133,7/31/2024 5:00:00 AM,36.778,-1.8905,Western Basin,0,Manta net,0.33,0.347207,pieces/m3,Medium,Unpublished,https://doi.org/10.25921/d1bs-3m40,"Oceaneye Association,  Switzerland",22671,-210449.497344684,4408207.85949263
0260245-0000055,4/22/2014 5:00:00 AM,32.6775,34.920833,Eastern Basin,0.1,Manta net,0.333,0.734994,pieces/m3,Medium,Hal et al. 2017,https://doi.org/10.1016/j.marpolbul.2016.12.052,"University of Haifa, Israel",11393,3887369.34763694,3852575.30272149
0270528-0000049,5/24/2019 5:00:00 AM,43.2475,5.2803,Western Basin,0,Manta net,0.33,0.057351,pieces/m3,Medium,Tsiaras et al. 2022,https://doi.org/10.3389/fmars.2022.784937,"Hellenic Centre for Marine Research, Greece",11098,587800.307235723,5349720.06753068
0276422-0000159,8/26/2014 5:00:00 AM,40.666667,2.538333,Balearic Sea,0,Manta net,0.33,0.466447,pieces/m3,Medium,Unpublished,https://doi.org/10.25921/d1bs-3m40,"Oceaneye Association,  Switzerland",21987,282565.937023762,4963298.7542299
0260245-0000059,4/27/2014 5:00:00 AM,32.171667,34.791167,Eastern Basin,0.1,Manta net,0.333,7.04065,pieces/m3,High,Hal et al. 2017,https://doi.org/10.1016/j.marpolbul.2016.12.052,"University of Haifa, Israel",11433,3872934.99454374,3785865.74275651
0276422-0000029,8/21/2012 5:00:00 AM,38.923667,1.584167,Balearic Sea,0,Manta net,0.33,0.230751,pieces/m3,Medium,Faure et al. 2015,https://doi.org/10.1007/s11356-015-4453-3,"Oceaneye Association,  Switzerland",21689,176348.663771508,4710743.41589443
0259524-0000017,4/23/2015 5:00:00 AM,39.86,19.313,Adriatic Sea,0,Manta net,0.333,0.43,pieces/m3,Medium,Adamopoulou et al. 2021,https://doi.org/10.3389/fmars.2021.699000,"Hellenic Centre for Marine Research, Greece",10752,2149913.32569049,4845618.66853858
0279322-0000027,6/7/2018 5:00:00 AM,42.78475,10.484983,Tyrrhenian Sea,0,Manta net,0.33,0.329563,pieces/m3,Medium,Caldwell et al. 2019,https://doi.org/10.1016/j.marpolbul.2019.110572,"University of Fribourg, Switzerland",20667,1167182.96853613,5279265.78129995
0314556-0000007,7/1/2012 5:00:00 AM,39.8681,8.5087,Western Basin,0.5,Manta net,0.5,0.09,pieces/m3,Medium,de Lucia et al. 2014,https://doi.org/10.1016/j.marenvres.2014.03.017,"National Research Council, Italy",23135,947184.151312727,4846793.40288543
0275968-0000414,8/2/2010 5:00:00 AM,42.2513,3.6462,Western Basin,0,Neuston net,0.33,1.343269,pieces/m3,High,Eriksen et al. 2014,https://doi.org/10.1371/journal.pone.0111913,5 Gyres Institute,11562,405893.127330434,5198697.61346103
0270530-0000005,6/5/2014 5:00:00 AM,43.6545,7.238,Western Basin,0.16,Manta net,0.333,4.76382,pieces/m3,High,Pedrotti et al. 2022,https://doi.org/10.1016/j.scitotenv.2022.155958,Sorbonne Universités,11347,805730.474361714,5412130.01380631
0276422-0000792,9/27/2021 5:00:00 AM,38.801667,15.844667,Tyrrhenian Sea,0,Manta net,0.33,1.439939,pieces/m3,High,Unpublished,https://doi.org/10.25921/d1bs-3m40,"Oceaneye Association,  Switzerland",22156,1763820.26222899,4693301.75891365
0270530-0000039,7/23/2014 5:00:00 AM,37.8461,23.4112,Aegean Sea,0.16,Manta net,0.333,6.627025,pieces/m3,High,Pedrotti et al. 2022,https://doi.org/10.1016/j.scitotenv.2022.155958,Sorbonne Universités,11645,2606122.86285949,4557707.65903635
0314180-0000016,5/13/2013 5:00:00 AM,34.8865,18.5521,Eastern Basin,0.25,Neuston net,0.2,0.0115,pieces/m3,Medium,Cózar et al. 2015,https://doi.org/10.1371/journal.pone.0121762,"Universidad de Cádiz, Spain",23561,2065210.32514589,4148467.62473773
0260245-0000023,10/27/2013 5:00:00 AM,32.6775,34.920833,Eastern Basin,0.1,Manta net,0.333,1.956425,pieces/m3,High,Hal et al. 2017,https://doi.org/10.1016/j.marpolbul.2016.12.052,"University of Haifa, Israel",11135,3887369.34763694,3852575.30272149
0270530-0000032,7/12/2014 5:00:00 AM,38.303,15.6206,Tyrrhenian Sea,0.16,Manta net,0.333,3.664856,pieces/m3,High,Pedrotti et al. 2022,https://doi.org/10.1016/j.scitotenv.2022.155958,Sorbonne Universités,11602,1738877.23788541,4622318.42189756
